beta,se,tval,pval,outcome,exposure,fdr,Effect,top
0.00200711013173268,0.00256867940881523,0.781378215142246,0.434585454484104,draxin,AVS PGS,0.935477773562688,Unchanged,
0.000645689165480464,0.00340945070882307,0.189382167576006,0.849794413694538,drg2,AVS PGS,0.981557605824288,Unchanged,
-0.00134939272616165,0.00203980657800514,-0.661529745374832,0.508277092534017,dsc2,AVS PGS,0.960034376293747,Unchanged,
-0.00313143149468226,0.00161422997888894,-1.93989179710167,0.0524009410724706,dsg2,AVS PGS,0.496351375464013,Unchanged,
-0.00278424672774316,0.00203196218243267,-1.37022566257107,0.170625302635658,dsg3,AVS PGS,0.799374450030307,Unchanged,
-0.00229680166256528,0.00295395631975437,-0.777534064131411,0.436849092848635,dsg4,AVS PGS,0.935477773562688,Unchanged,
0.00143737388803381,0.00144974218959804,0.991468619970519,0.321463760265702,dtx3,AVS PGS,0.896455616225563,Unchanged,
-0.00575669195381697,0.00432113308875882,-1.33221815564827,0.18279743090585,duox2,AVS PGS,0.815587826557814,Unchanged,
0.00271779297621996,0.00517497327845831,0.525180098520166,0.599461440653307,dusp3,AVS PGS,0.964050833802459,Unchanged,
0.00285087890363039,0.00571437036120804,0.498896417877211,0.617855546100985,ebag9,AVS PGS,0.967797284738481,Unchanged,
0.00407294654988784,0.00183436457685069,2.22035826535662,0.0264008568591622,ebi3_il27,AVS PGS,0.366254680211318,Unchanged,
-0.00281770590636176,0.0021328167632603,-1.32111954242826,0.18647044468353,ece1,AVS PGS,0.821705604132543,Unchanged,
0.00561481567486383,0.00227208075942836,2.4712218751751,0.0134699561457322,eda2r,AVS PGS,0.271735455256109,Unchanged,
0.0029258558723177,0.00550795555237145,0.531205425406524,0.595279843136719,edar,AVS PGS,0.964050833802459,Unchanged,
0.00127052864026701,0.00220952670838106,0.575022983631609,0.565279553513985,edil3,AVS PGS,0.964050833802459,Unchanged,
-0.00101178384040318,0.00189814610232672,-0.533037914817489,0.594010741632195,efemp1,AVS PGS,0.964050833802459,Unchanged,
-0.00282496952325746,0.00168965683380759,-1.67191909430004,0.0945493175905898,efna1,AVS PGS,0.614780673933479,Unchanged,
-0.00137836664937194,0.00185360977157692,-0.743612097059312,0.457116264997812,efna4,AVS PGS,0.943220740774327,Unchanged,
-0.000382644047639043,0.00618986758509819,-0.0618178082775534,0.95070827853072,egf,AVS PGS,0.997582334829296,Unchanged,
0.000337139046282865,0.00240272034792837,0.140315557977251,0.888411508372941,egfl7,AVS PGS,0.985834724347355,Unchanged,
-0.00110384304180789,0.00097671773450709,-1.13015562512025,0.258418378743983,egfr,AVS PGS,0.889216232497665,Unchanged,
-0.00053198454493198,0.00344560452361115,-0.154395126105313,0.877299096772286,egln1,AVS PGS,0.985834724347355,Unchanged,
-0.00103692915277592,0.00347394737311658,-0.298487294540004,0.76533307377574,eif4b,AVS PGS,0.981557605824288,Unchanged,
-0.0017386432007339,0.00397248159059923,-0.437671808183668,0.661626932546695,eif4ebp1,AVS PGS,0.971938437051971,Unchanged,
0.00214365511168386,0.00602887580627292,0.355564649292233,0.722168762055477,eif4g1,AVS PGS,0.977344820162149,Unchanged,
-0.000335200277520225,0.00179623610021535,-0.186612593678547,0.851965504872821,eif5a,AVS PGS,0.981557605824288,Unchanged,
-0.00234626819674579,0.00334228080194634,-0.701996132515099,0.482686310360823,eloa,AVS PGS,0.954386947907377,Unchanged,
8.80365558386828e-05,0.00290187786734118,0.0303377881024832,0.975797837889002,enah,AVS PGS,0.99966650758214,Unchanged,
-0.00144365648531444,0.00103240621449238,-1.3983415297672,0.162019369067322,eng,AVS PGS,0.788044632292451,Unchanged,
0.000108661943743906,0.00472802691747594,0.02298251377171,0.981664353658466,eno1,AVS PGS,0.99966650758214,Unchanged,
-0.00202549973967777,0.00393425410861098,-0.514837039947298,0.606670153310784,eno2,AVS PGS,0.964050833802459,Unchanged,
-0.00226462950290325,0.00161995172976183,-1.39796110050526,0.162133584634332,enpp2,AVS PGS,0.788044632292451,Unchanged,
-0.00349422515279948,0.00258840258415017,-1.3499542823037,0.177039418224426,enpp5,AVS PGS,0.804663849382377,Unchanged,
-0.00606512361473088,0.00527636325148812,-1.14948939745957,0.250362417879282,enpp7,AVS PGS,0.889216232497665,Unchanged,
-0.00214660997503356,0.00264116419377833,-0.812751429877106,0.416366311106849,entpd2,AVS PGS,0.935477773562688,Unchanged,
-0.000942122141911578,0.00127084764140247,-0.741333666773683,0.458496267524486,entpd5,AVS PGS,0.943220740774327,Unchanged,
0.000135935647165442,0.00167380114722591,0.0812137376000348,0.935272452045396,entpd6,AVS PGS,0.993475243267086,Unchanged,
-0.00219854470543014,0.0058268199538466,-0.377314679850157,0.705942073675422,epcam,AVS PGS,0.973414942306449,Unchanged,
-0.00086961394642798,0.00206126868483933,-0.421882868945717,0.673113122066036,epha1,AVS PGS,0.971938437051971,Unchanged,
0.0116667304740115,0.00394109920219401,2.96027323227912,0.00307579483816532,epha10,AVS PGS,0.107769837280816,Unchanged,
-0.000183840108719298,0.00186849242289727,-0.0983895393240273,0.921623570821249,epha2,AVS PGS,0.993475243267086,Unchanged,
-0.000431210420037806,0.00147521899465465,-0.292302649030595,0.770056961633394,ephb4,AVS PGS,0.981557605824288,Unchanged,
0.00212127561615971,0.00188393452214388,1.12598160457601,0.260181169588966,ephb6,AVS PGS,0.889216232497665,Unchanged,
-0.00380549408128649,0.00371385389879258,-1.02467522551808,0.305523738059993,ephx2,AVS PGS,0.896455616225563,Unchanged,
0.00347242015944662,0.00458465788656273,0.757400060236558,0.448815377157819,epo,AVS PGS,0.942972095755034,Unchanged,
0.00073787145219633,0.00184927993876471,0.399004735156115,0.689892157305744,eps8l2,AVS PGS,0.971938437051971,Unchanged,
-0.00541063252662226,0.00154661270156446,-3.49837585140041,0.000468685680542888,erbb2,AVS PGS,0.0380937305907914,Downregulated,
-0.00248007561200509,0.00117315185991433,-2.11402777146533,0.0345200383379842,erbb3,AVS PGS,0.415691028461965,Unchanged,
-0.00337797132265223,0.00144621933234406,-2.33572546508361,0.0195112084471844,erbb4,AVS PGS,0.313680197343195,Unchanged,
0.00280377846507419,0.00618309870879677,0.453458467529431,0.650221495108443,erbin,AVS PGS,0.971938437051971,Unchanged,
-0.00296524869219699,0.00478856173767372,-0.619235765275423,0.535765159124168,ereg,AVS PGS,0.960034376293747,Unchanged,
-0.000588747237319402,0.00157060255578969,-0.37485437366004,0.707771081365815,erp44,AVS PGS,0.974587509818963,Unchanged,
-0.00239536907454876,0.00188202588808322,-1.27276095919613,0.2031113109829,esam,AVS PGS,0.857412058306426,Unchanged,
0.00463993720942381,0.00210613303387444,2.20305988975833,0.0275970825937102,esm1,AVS PGS,0.373838257727759,Unchanged,
-0.0010478183251682,0.00149648469773562,-0.700186461481154,0.483815522849563,ezr,AVS PGS,0.954386947907377,Unchanged,
-0.00243891178751855,0.00339391339377307,-0.718613442521339,0.472383971739028,f11r,AVS PGS,0.949152611586357,Unchanged,
0.000548681051238232,0.0034439365727232,0.159317989647056,0.873419273081428,f2r,AVS PGS,0.985068566803157,Unchanged,
-6.66535645756423e-05,0.0015971213648218,-0.0417335626732907,0.966711338060417,f3,AVS PGS,0.99966650758214,Unchanged,
0.0017495839398618,0.00187409221333233,0.933563422021192,0.3505356257349,f7,AVS PGS,0.90357637048974,Unchanged,
0.000855704072511959,0.00116074751716502,0.737200863975923,0.461005184278314,f9,AVS PGS,0.943287530907935,Unchanged,
-0.00254637756299681,0.00589262897518591,-0.432129287915412,0.665650137365001,fabp1,AVS PGS,0.971938437051971,Unchanged,
-0.00832431821253405,0.00474798412771682,-1.75323210621957,0.0795710024930891,fabp2,AVS PGS,0.580703869420919,Unchanged,
-0.00260979762229826,0.00373297735801937,-0.699119595968554,0.484481926621735,fabp4,AVS PGS,0.954386947907377,Unchanged,
-0.00279166291438843,0.0041868366884815,-0.666771389022323,0.504922584960343,fabp5,AVS PGS,0.960034376293747,Unchanged,
-0.00171316710960422,0.00334217254262196,-0.51259086350468,0.608240876485812,fabp6,AVS PGS,0.964050833802459,Unchanged,
-0.00456194715177653,0.00333533150138085,-1.36776423869347,0.171394766972208,fabp9,AVS PGS,0.799374450030307,Unchanged,
0.00154731612697978,0.00459744312812517,0.336560145249861,0.736450539602852,fadd,AVS PGS,0.979895881025235,Unchanged,
0.000108054154988627,0.00207412987185609,0.0520961374959282,0.958452392191704,fam3b,AVS PGS,0.99966650758214,Unchanged,
-0.000261677578498259,0.00178940862144857,-0.146236904953786,0.883735223542357,fam3c,AVS PGS,0.985834724347355,Unchanged,
0.00115524336706781,0.00163779896154441,0.705363353007895,0.480588825853879,fap,AVS PGS,0.954386947907377,Unchanged,
0.000995647287118673,0.0019918912472318,0.499850224505157,0.617183686698495,fas,AVS PGS,0.967781064994532,Unchanged,
0.00178817245520928,0.00222883641796462,0.802289679402422,0.422390852753914,faslg,AVS PGS,0.935477773562688,Unchanged,
0.00343746876954227,0.0044711697703434,0.768807481286551,0.442012838986545,fbp1,AVS PGS,0.937368023335511,Unchanged,
0.00114184490875656,0.00287709259346845,0.396874577950242,0.691462399259148,fcar,AVS PGS,0.971938437051971,Unchanged,
1.94480035228077e-05,0.0030661201555505,0.00634287064308344,0.994939191874366,fcer2,AVS PGS,0.99966650758214,Unchanged,
0.00454633606221946,0.00359544929561198,1.26446952478734,0.206070087182625,fcgr2a,AVS PGS,0.857412058306426,Unchanged,
0.00451336890345347,0.00348511694943554,1.29504087493663,0.195314973111386,fcgr2b,AVS PGS,0.835514051643151,Unchanged,
0.000742530850926636,0.00294473547069115,0.252155366183829,0.800922469443078,fcgr3b,AVS PGS,0.981557605824288,Unchanged,
-0.00187135321181715,0.00247379254798068,-0.756471359469778,0.449371799396429,fcn2,AVS PGS,0.942972095755034,Unchanged,
-0.00182585619161025,0.00271665978134553,-0.672096007070094,0.501527052729957,fcrl1,AVS PGS,0.960034376293747,Unchanged,
0.000287946801881552,0.00292669647783642,0.0983862877692115,0.921626127993769,fcrl2,AVS PGS,0.993475243267086,Unchanged,
-0.000424894716316391,0.00324551774778994,-0.130917391102152,0.895841431268696,fcrl3,AVS PGS,0.987288775168215,Unchanged,
-0.00219002777293025,0.00345105345746667,-0.634596884667761,0.525695548252556,fcrl5,AVS PGS,0.960034376293747,Unchanged,
0.00549434200546045,0.00408051177384702,1.34648355646834,0.178155438939459,fcrl6,AVS PGS,0.804663849382377,Unchanged,
0.00206631948929117,0.00366656097513228,0.563557923434403,0.573058767147354,fcrlb,AVS PGS,0.964050833802459,Unchanged,
-0.000249839177539183,0.00395697769489975,-0.0631388895270264,0.949656279974268,fen1,AVS PGS,0.997582334829296,Unchanged,
-0.00101123054856535,0.0028676571852674,-0.352632997333348,0.724365794816954,fes,AVS PGS,0.977344820162149,Unchanged,
-0.00404884916211853,0.00204002931279775,-1.9847014632186,0.0471855449786802,fetub,AVS PGS,0.479392029887563,Unchanged,
0.0054853097335235,0.00465656012563297,1.17797463911794,0.238814762912498,fgf19,AVS PGS,0.889216232497665,Unchanged,
0.0034566463634591,0.00405871723578901,0.851659813346699,0.394408824779091,fgf2,AVS PGS,0.927505449335212,Unchanged,
-0.0104152408168488,0.00747188565099759,-1.39392401106382,0.163349429821849,fgf21,AVS PGS,0.788666019309981,Unchanged,
-0.00153092949515155,0.00344505280945825,-0.444384913621192,0.656767074806808,fgf23,AVS PGS,0.971938437051971,Unchanged,
0.0021236274083499,0.00198298625946955,1.07092391498364,0.284211240996472,fgf5,AVS PGS,0.892958516543499,Unchanged,
-0.00283253250298905,0.00196289413914853,-1.44303885089684,0.149018535311855,fgfbp1,AVS PGS,0.767118104416551,Unchanged,
-0.0025239435306678,0.00136030511010959,-1.85542457490619,0.0635440770972868,fgfr2,AVS PGS,0.551710431966322,Unchanged,
-0.00499608300562935,0.00368929630773153,-1.35421028534879,0.175678345113912,fgr,AVS PGS,0.804663849382377,Unchanged,
0.00324890006636341,0.00445346642220186,0.7295216261577,0.465687695555738,fhit,AVS PGS,0.944389685427498,Unchanged,
0.00596421534114502,0.00463585340765106,1.2865409702778,0.198262918940563,fis1,AVS PGS,0.845433778646419,Unchanged,
0.00411108584189725,0.00669941589950907,0.613648399138575,0.53945171024621,fkbp1b,AVS PGS,0.960034376293747,Unchanged,
-0.00352483378709766,0.00264954106553105,-1.330356352258,0.183409702623049,fkbp4,AVS PGS,0.815587826557814,Unchanged,
0.00302210096592352,0.00568187060859125,0.531884862241313,0.594809175188391,fkbp5,AVS PGS,0.964050833802459,Unchanged,
0.0016064979136024,0.00286632329253679,0.560473383370722,0.575160308072607,fkbp7,AVS PGS,0.964050833802459,Unchanged,
0.00692110461863762,0.00666085708099706,1.03907117875011,0.29877906513755,fli1,AVS PGS,0.892958516543499,Unchanged,
-0.000189730681060493,0.00170820972794399,-0.111069898477193,0.911561566176294,flrt2,AVS PGS,0.993475243267086,Unchanged,
-2.88765484263441e-05,0.00131964608448928,-0.021882040014933,0.982542178053265,flt1,AVS PGS,0.99966650758214,Unchanged,
-0.00308165809410245,0.00186608394711358,-1.6514037853812,0.0986654401669211,flt3,AVS PGS,0.624881121057167,Unchanged,
-0.00421693003632736,0.00203310673085711,-2.07413116700942,0.0380744165684688,flt3lg,AVS PGS,0.431234525593415,Unchanged,
-0.00491470817865768,0.00206227889480833,-2.38314429296163,0.0171708015967807,flt4,AVS PGS,0.300546356606082,Unchanged,
0.000961809959041736,0.00396947500522922,0.242301553171311,0.808547979382765,fmnl1,AVS PGS,0.981557605824288,Unchanged,
-4.47608826847929e-05,0.00212359311891103,-0.0210778996626934,0.983183638885787,fmr1,AVS PGS,0.99966650758214,Unchanged,
-0.00125388908391179,0.00172604468894968,-0.72645227087069,0.467566471407383,folr1,AVS PGS,0.944389685427498,Unchanged,
0.00352001575732454,0.00178003656580554,1.97749631942622,0.0479933945526175,folr2,AVS PGS,0.48130583658614,Unchanged,
0.00148260359896588,0.0112024366976825,0.132346527722187,0.894710975526572,folr3,AVS PGS,0.987150948111142,Unchanged,
-0.0010590754915621,0.00234990816007348,-0.450688035199207,0.652217295733803,fosb,AVS PGS,0.971938437051971,Unchanged,
0.00537204258047886,0.00514474704724275,1.0441801183127,0.296409357647042,foxo1,AVS PGS,0.892958516543499,Unchanged,
0.0065697837832541,0.00584751385955465,1.12351743681963,0.26122577730172,foxo3,AVS PGS,0.889216232497665,Unchanged,
0.0013401169197571,0.00153519637848624,0.872928661464477,0.382708071208778,frzb,AVS PGS,0.917557789965531,Unchanged,
-0.000682809738402508,0.00303258313024068,-0.225157797520399,0.821857841869673,fst,AVS PGS,0.981557605824288,Unchanged,
0.000745730191757301,0.00203054061865028,0.36725696836983,0.7134295949833,fstl3,AVS PGS,0.976377453190428,Unchanged,
-0.00550311746972009,0.00495532153300819,-1.11054700145348,0.266771041734232,fuca1,AVS PGS,0.889216232497665,Unchanged,
-0.000635436245064479,0.00222386365004185,-0.285735254071229,0.775082603072027,furin,AVS PGS,0.981557605824288,Unchanged,
-0.00295439918917623,0.00241139691222077,-1.22518162572224,0.220515344792579,fus,AVS PGS,0.872774214017374,Unchanged,
0.00139808863008102,0.00272408407198975,0.513232555653034,0.607791897345583,fut3_fut5,AVS PGS,0.964050833802459,Unchanged,
-0.000301102422206749,0.00345166490067279,-0.0872339670482089,0.930486047922513,fut8,AVS PGS,0.993475243267086,Unchanged,
0.00202729819549312,0.00438353026799226,0.462480711105404,0.643739511065718,fxn,AVS PGS,0.971938437051971,Unchanged,
-0.000860760768726872,0.0039197732932648,-0.219594528644268,0.826188270720563,fxyd5,AVS PGS,0.981557605824288,Unchanged,
-0.00225938035522516,0.00554641809689278,-0.407358463742739,0.683747248204209,fyb1,AVS PGS,0.971938437051971,Unchanged,
-0.00104587180041745,0.00394119177880825,-0.265369426080988,0.790726456580719,gal,AVS PGS,0.981557605824288,Unchanged,
-0.00247004184319143,0.00167575285993716,-1.47398933473045,0.140493585554683,galnt10,AVS PGS,0.748549416114768,Unchanged,
-0.00377236680646332,0.00154085502737094,-2.44822954752588,0.0143608974567854,galnt2,AVS PGS,0.276447276043119,Unchanged,
-0.00380197706948379,0.00255401412907891,-1.48862804876297,0.136594612791653,galnt3,AVS PGS,0.748549416114768,Unchanged,
-0.00197874005993251,0.00124740925670142,-1.58627976287829,0.11268502427659,galnt7,AVS PGS,0.657532462269843,Unchanged,
0.000402669806523656,0.00151558238573009,0.265686517813204,0.790482217827235,gas6,AVS PGS,0.981557605824288,Unchanged,
-0.00060280388149363,0.00357512138668282,-0.168610745285195,0.866103830677183,gbp2,AVS PGS,0.983176651120516,Unchanged,
-0.00350525772352485,0.00293621414316464,-1.1938017980347,0.23256388041732,gbp4,AVS PGS,0.883999979891413,Unchanged,
0.0140418754050657,0.0076568181480204,1.83390478049895,0.0666769149414988,gcg,AVS PGS,0.560622566433406,Unchanged,
-0.00272678542856878,0.0020684543146208,-1.31827201079308,0.187421357643062,gcnt1,AVS PGS,0.823415754449849,Unchanged,
0.00300202104041089,0.00269961263550863,1.11201918413205,0.266137520095391,gdf15,AVS PGS,0.889216232497665,Unchanged,
0.00105956725253134,0.00216181837941011,0.490127784379585,0.624046576814971,gdf2,AVS PGS,0.967944089322165,Unchanged,
0.00178467034531759,0.00229861687248546,0.776410530471678,0.437512057887503,gdnf,AVS PGS,0.935477773562688,Unchanged,
0.00355514186285515,0.00280672557461035,1.26665103814031,0.205288836388295,gfap,AVS PGS,0.857412058306426,Unchanged,
-0.000336988078259435,0.0039275592175071,-0.0858008904760264,0.931625206694917,gfer,AVS PGS,0.993475243267086,Unchanged,
0.0105804848838907,0.00749514540060479,1.41164504734451,0.158063704746151,gfod2,AVS PGS,0.784333656461988,Unchanged,
-0.00278853735287249,0.00174733815519922,-1.59587733180047,0.110525240104985,gfra1,AVS PGS,0.652009783361262,Unchanged,
0.001927124480851,0.00123916999843247,1.55517361079495,0.119913898765603,gfra2,AVS PGS,0.687976603506185,Unchanged,
0.00342494439331133,0.00169418089167288,2.02159309560472,0.0432261523137367,gfra3,AVS PGS,0.458259861123165,Unchanged,
-0.00497942215890221,0.00418567408406803,-1.18963446720695,0.234198442881061,gga1,AVS PGS,0.885354837041324,Unchanged,
-0.000981537510580694,0.00217002561213048,-0.452316094839564,0.651044163416608,ggh,AVS PGS,0.971938437051971,Unchanged,
0.00213899657500063,0.00311016880438715,0.687742919928783,0.491619296235657,ggt1,AVS PGS,0.959731558410055,Unchanged,
0.00132699592326658,0.00137150266630635,0.967548919784729,0.33327649680331,ggt5,AVS PGS,0.896455616225563,Unchanged,
0.00600677161370701,0.0108928245311196,0.551442979416985,0.581333600925425,gh1,AVS PGS,0.964050833802459,Unchanged,
0.0150048265795658,0.0100071877987681,1.49940491587586,0.133777956797948,gh2,AVS PGS,0.744171676028129,Unchanged,
-0.00211001531367702,0.00331925935902519,-0.635688593583327,0.524983713038923,ghrhr,AVS PGS,0.960034376293747,Unchanged,
0.013680522578456,0.00493550527499672,2.77185856689517,0.00557669395163665,ghrl,AVS PGS,0.151087097245267,Unchanged,
-0.00103879634448784,0.00166562911067036,-0.623666059768707,0.532851206606178,gkn1,AVS PGS,0.960034376293747,Unchanged,
-0.00552611210349728,0.00253734982438944,-2.1779070628651,0.0294197221391368,glb1,AVS PGS,0.384295120442475,Unchanged,
-0.000391895938482286,0.00357195421016797,-0.109714715089771,0.912636276667338,glo1,AVS PGS,0.993475243267086,Unchanged,
0.000174501921119265,0.00215849808926227,0.0808441397225914,0.935566371822625,glod4,AVS PGS,0.993475243267086,Unchanged,
-0.00225437425293729,0.00350197514854378,-0.643743646745959,0.519745963830599,glrx,AVS PGS,0.960034376293747,Unchanged,
-0.000672474627823528,0.0028057024837848,-0.239681374525635,0.810578727409712,glt8d2,AVS PGS,0.981557605824288,Unchanged,
-0.000451750348781339,0.0029938919178838,-0.15089066712223,0.88006283142911,gmpr,AVS PGS,0.985834724347355,Unchanged,
-0.00438332155608406,0.00393100186197063,-1.1150647366742,0.264830607791433,gne,AVS PGS,0.889216232497665,Unchanged,
0.00695809049546686,0.00311814914003904,2.2314809789309,0.0256556533284101,gnly,AVS PGS,0.365725936061808,Unchanged,
0.000311235930665636,0.0013911861417877,0.223719832534914,0.822976619638268,golm2,AVS PGS,0.981557605824288,Unchanged,
0.00348235964709862,0.00611017846223161,0.569927649187969,0.568730470772786,gopc,AVS PGS,0.964050833802459,Unchanged,
-0.0011507008664572,0.00194610384349559,-0.591284411827844,0.554333743536768,gp1ba,AVS PGS,0.964050833802459,Unchanged,
-0.00029070731000274,0.00515058659803591,-0.0564415925194999,0.954990359301095,gp2,AVS PGS,0.998578299716597,Unchanged,
0.00130282376480742,0.00526426249136864,0.247484574894119,0.804534695619443,gp6,AVS PGS,0.981557605824288,Unchanged,
0.00159036557106167,0.00813569108992303,0.195480083189431,0.845018279256233,gpa33,AVS PGS,0.981557605824288,Unchanged,
-0.00204225071516351,0.00175644714629208,-1.16271686254538,0.244952337536306,gpc1,AVS PGS,0.889216232497665,Unchanged,
-0.00388825783589638,0.00335347095880973,-1.15947264301835,0.246271624745585,gpc5,AVS PGS,0.889216232497665,Unchanged,
-0.000675888763634955,0.00180934369816794,-0.373554656486399,0.708738015454734,gpkow,AVS PGS,0.974587509818963,Unchanged,
-0.000870538507154542,0.00171074979276348,-0.50886372211585,0.610851075143458,gpnmb,AVS PGS,0.964050833802459,Unchanged,
0.00588615447876921,0.00400062040390238,1.47131041801107,0.141216431201419,gpr37,AVS PGS,0.748549416114768,Unchanged,
0.00233732145672324,0.00771628727710389,0.3029075218154,0.761962154523228,grap2,AVS PGS,0.981557605824288,Unchanged,
-0.000590104805215062,0.00306662910603512,-0.192427836823742,0.847408237106417,grk5,AVS PGS,0.981557605824288,Unchanged,
0.0225471326683533,0.00146447554204739,15.3960459024338,2.61841099900016e-53,grn,AVS PGS,3.83073529153723e-50,Upregulated,grn
0.00490054227065079,0.00362209842728214,1.35295668216502,0.176078333982076,grpel1,AVS PGS,0.804663849382377,Unchanged,
0.00397052627019953,0.00515124022715959,0.770790352440793,0.440836593207364,gsap,AVS PGS,0.937368023335511,Unchanged,
0.00930628666096722,0.0054150582134732,1.71859401950883,0.0856972548304048,gsta1,AVS PGS,0.587887053088721,Unchanged,
0.00167937414367013,0.0048633909992248,0.345309300432108,0.72986400384823,gsta3,AVS PGS,0.978726890586582,Unchanged,
-0.00400558494600171,0.00415139281632437,-0.964877361219756,0.334613181753462,gstp1,AVS PGS,0.896455616225563,Unchanged,
0.00120886103329478,0.00200881885310616,0.601777025054084,0.54732652274926,guca2a,AVS PGS,0.960034376293747,Unchanged,
-0.0166687601705793,0.00387245595016772,-4.3044415185297,1.67864300106405e-05,gusb,AVS PGS,0.00223259519141519,Downregulated,gusb
0.00207452222626155,0.00555582421065808,0.373395944076465,0.708856102982229,gys1,AVS PGS,0.974587509818963,Unchanged,
0.00119522742007084,0.00208858490944621,0.572266616820361,0.567145034132568,gzma,AVS PGS,0.964050833802459,Unchanged,
0.00654106294214263,0.00394800744732288,1.65680106469355,0.0975687672517966,gzmb,AVS PGS,0.620622202127732,Unchanged,
0.00686232747634857,0.00464084762583338,1.4786797649096,0.139235175978333,gzmh,AVS PGS,0.748549416114768,Unchanged,
-0.0065277928591333,0.00441329239942777,-1.47912086223421,0.139117057205014,hagh,AVS PGS,0.748549416114768,Unchanged,
0.00714285327907524,0.00781266435379291,0.914265986047067,0.360583406739582,hao1,AVS PGS,0.911243102824038,Unchanged,
0.0011611702540361,0.00464703166802009,0.249873540141125,0.802686626736068,hars1,AVS PGS,0.981557605824288,Unchanged,
-0.00109367707469836,0.00382629150361543,-0.285832136329643,0.775008390060802,havcr1,AVS PGS,0.981557605824288,Unchanged,
-0.000799819142498234,0.00214665595369826,-0.372588416471817,0.709457073108131,havcr2,AVS PGS,0.974587509818963,Unchanged,
-0.00342910196505939,0.00437871316710183,-0.783130073653359,0.433556056211349,hbegf,AVS PGS,0.935477773562688,Unchanged,
-0.00697900277098542,0.00367415814555726,-1.8994834992131,0.0575091596318537,hbq1,AVS PGS,0.519357410749395,Unchanged,
0.00140600288379738,0.00335899764744774,0.418578109117076,0.675527056615784,hcls1,AVS PGS,0.971938437051971,Unchanged,
0.00503338168559926,0.00562149350552465,0.895381570867705,0.370589324030603,hdgf,AVS PGS,0.913796339364855,Unchanged,
0.000753061961236595,0.00322259991730483,0.233681493378306,0.815233661382215,hebp1,AVS PGS,0.981557605824288,Unchanged,
-0.00119808434513959,0.0049625084548077,-0.241427164517751,0.809225491527169,hexim1,AVS PGS,0.981557605824288,Unchanged,
-0.00188664237591574,0.0022832378840547,-0.826301275522521,0.408638836963768,hgf,AVS PGS,0.932170010308209,Unchanged,
0.00307092086749593,0.00468126302027288,0.656002633092153,0.511826894498454,hgs,AVS PGS,0.960034376293747,Unchanged,
0.00165535077769674,0.00166729276353638,0.992837499147835,0.320796209516056,hk2,AVS PGS,0.896455616225563,Unchanged,
-0.00205289269352248,0.00216714971276905,-0.947277745246046,0.343503903925343,hla_dra,AVS PGS,0.9012238754266,Unchanged,
0.000336918509891578,0.00173044232524016,0.194700802781635,0.845628326379915,hla_e,AVS PGS,0.981557605824288,Unchanged,
-0.00217008219502216,0.00261994176781951,-0.82829405663785,0.407509644593128,hmbs,AVS PGS,0.932170010308209,Unchanged,
-0.0029449636959287,0.00284488134637053,-1.03517979745828,0.300592247914828,hmox1,AVS PGS,0.893529046831679,Unchanged,
-0.000674734510120712,0.00281596674617144,-0.239610254999664,0.810633865859954,hmox2,AVS PGS,0.981557605824288,Unchanged,
0.00499214417488629,0.00298382615855548,1.67306803734943,0.0943230308621024,hnmt,AVS PGS,0.614780673933479,Unchanged,
0.00136068868653353,0.00472008777817351,0.288276140292472,0.773137130174084,hnrnpk,AVS PGS,0.981557605824288,Unchanged,
0.00141064110610577,0.00441265931431295,0.319680493241389,0.749212454667767,hpcal1,AVS PGS,0.981287216811945,Unchanged,
-0.00176127645785482,0.00227151366260501,-0.775375683118261,0.438123123228836,hpgds,AVS PGS,0.935477773562688,Unchanged,
0.00669926162528414,0.00226886425210239,2.95269389478742,0.00315226349519729,hs3st3b1,AVS PGS,0.107769837280816,Unchanged,
0.00266168675884126,0.00204331484885717,1.30263173114508,0.192709103335912,hs6st1,AVS PGS,0.830810907241513,Unchanged,
-0.00758031843334511,0.00246841028703258,-3.07093130877276,0.00213557654757449,hsd11b1,AVS PGS,0.0844418510567967,Unchanged,
0.00372267791831456,0.00404938607100811,0.919319090112785,0.357935283303616,hsp90b1,AVS PGS,0.9111500266048,Unchanged,
-0.00188326203017885,0.00433348712588642,-0.434583506416586,0.663867465024787,hspa1a,AVS PGS,0.971938437051971,Unchanged,
-0.00333539653254532,0.0041556545929192,-0.802616400850177,0.422202070671721,hspb1,AVS PGS,0.935477773562688,Unchanged,
0.00263804091143399,0.00235349547367017,1.12090332908951,0.262336716316467,hspb6,AVS PGS,0.889216232497665,Unchanged,
-0.000852870829976381,0.00163462220538646,-0.521754095329168,0.60184491327676,hspg2,AVS PGS,0.964050833802459,Unchanged,
-0.00389522491529337,0.00368532413528411,-1.05695585308213,0.290539078880465,htra2,AVS PGS,0.892958516543499,Unchanged,
0.000407540826516455,0.00137432300842086,0.296539331743222,0.766820021217047,hyal1,AVS PGS,0.981557605824288,Unchanged,
0.0003972373316233,0.00132486353095893,0.299832641129295,0.764306591977012,hyou1,AVS PGS,0.981557605824288,Unchanged,
-0.00166955404823853,0.00480858393250439,-0.347202850500938,0.728441077749355,ica1,AVS PGS,0.977717351279667,Unchanged,
-0.00379018293396086,0.00179690010603669,-2.1092897269179,0.0349267584142772,icam1,AVS PGS,0.415691028461965,Unchanged,
